spot_id	z	y	x
5771	98.5965	203.9445	122.6296
5772	97.5504	203.8847	126.4723
5773	99.2680	199.6917	134.3024
5774	95.9187	201.8371	134.8900
5775	98.1430	204.1896	136.8609
5776	98.8538	200.4143	139.7497
5777	99.8985	208.6820	139.6137
5778	100.9353	192.2634	142.1428
5779	98.6213	193.5032	146.2519
5780	101.4063	199.0044	147.5958
5781	99.3290	204.9234	150.3730
5782	102.7119	196.4775	155.1126
5783	98.6446	188.6055	157.9410
5784	101.4806	200.3510	159.2551
5785	99.8484	200.1609	165.1642
5786	100.0838	192.3451	168.0153
5787	100.7417	196.0489	167.6910
5788	97.7199	188.4788	170.8471
5789	100.6387	192.9040	176.6279
5790	97.5058	199.9896	178.0944
5791	103.0309	196.7708	181.5047
5792	97.1506	200.1326	183.2665
5793	99.7008	188.7769	186.2073
5794	99.5132	204.4234	189.4102
5795	100.3990	201.3630	194.1887
5796	98.0485	200.3978	193.6866
5797	99.8381	194.6942	195.2243
5798	97.8583	203.3574	198.3450
5799	99.1012	198.2001	198.4970
5800	101.4520	192.8300	203.3825
5801	97.6787	191.4365	204.5832
5802	97.9816	190.0190	207.8735
5803	103.1506	213.6669	124.7096
5804	99.1285	213.4229	128.2857
5805	99.7174	212.4492	136.1227
5806	101.6229	215.0427	137.7425
5807	98.6018	208.2716	145.3108
5808	102.8596	215.0039	143.0695
5809	100.5917	207.5565	172.4750
5810	103.7983	104.5764	148.3974
5811	105.5785	93.7633	161.5857
5812	109.4885	98.4727	162.9595
5813	104.7173	98.0694	167.0157
5814	105.9965	102.0645	168.7414
5815	106.8260	97.9635	173.7898
5816	104.9372	98.1387	177.5563
5817	104.7355	90.0705	177.6833
5818	105.2392	96.5067	183.0711
5819	103.3087	89.2641	185.0108
5820	107.4343	102.2650	185.2998
5821	103.2727	86.9035	191.2030
5822	106.0924	89.4234	192.2960
5823	102.9812	95.4315	197.3670
5824	105.2921	88.5802	197.1610
5825	106.4486	93.0670	200.4660
5826	104.3214	88.3884	201.5539
5827	106.2718	103.7246	198.9443
5828	107.1075	96.9527	206.4346
5829	104.4228	95.2875	209.7937
5830	105.4412	99.3091	211.4324
5831	103.0533	100.2619	216.9116
5832	106.0641	103.2631	216.4943
5833	106.9033	122.4212	121.2825
5834	104.3532	119.3465	125.9076
5835	103.7181	123.6020	128.0865
5836	106.8490	117.9548	128.3306
5837	102.8625	118.6241	132.5687
5838	106.8999	114.8613	129.5539
5839	106.5590	113.8553	132.9915
5840	104.2126	109.7338	134.7724
5841	103.8222	114.5521	134.8504
5842	105.5668	123.2868	135.6174
5843	102.6157	107.0244	138.6263
5844	105.3939	105.0209	139.6412
5845	103.2064	122.4226	138.3520
5846	102.6802	112.5789	139.6828
5847	106.4738	116.9006	140.2734
5848	103.3785	116.1680	141.8306
5849	106.6815	112.2592	142.3189
5850	107.4397	108.5224	140.7277
5851	103.1210	109.1238	144.2033
5852	105.9761	105.7719	145.4345
5853	104.9585	112.1860	147.5109
5854	102.7958	111.8908	151.0205
5855	104.4894	108.7081	150.1215
5856	103.7810	110.5372	159.2024
5857	104.4262	107.4665	164.3723
5858	103.1426	112.3582	164.7592
5859	106.2855	116.7953	165.3505
5860	105.5364	122.9067	166.8225
5861	106.3329	108.4259	168.6769
5862	102.5995	120.7315	170.1656
5863	104.6075	112.8682	168.7617
5864	104.6772	117.7562	169.5817
5865	104.1366	125.2664	170.4469
5866	103.9238	124.7290	174.8473
5867	104.8033	107.5818	177.5661
5868	107.9945	116.6226	176.1220
5869	106.6759	111.9283	178.0826
5870	105.8975	120.9227	176.9489
5871	102.2355	118.8918	179.5001
5872	105.0425	119.9810	180.6803
5873	104.5830	109.6599	184.4454
5874	106.1144	122.1986	183.6862
5875	106.9289	117.8346	184.7160
5876	104.3686	111.9587	193.6130
5877	106.1530	108.5910	194.2099
5878	103.5360	118.8781	199.9319
5879	106.6906	112.8537	198.1205
5880	104.2569	125.1875	199.4854
5881	102.8367	106.4522	201.8479
5882	105.9716	112.7719	208.0571
5883	106.8763	117.0616	207.5364
5884	103.4198	117.0586	211.0633
5885	104.8873	112.3715	212.8105
5886	106.2689	122.9590	213.0832
5887	104.9552	140.9630	114.4685
5888	105.4506	134.2375	114.9111
5889	103.1647	134.5586	117.0079
5890	106.5089	140.0095	118.4508
5891	104.6900	126.9861	120.1751
5892	104.7155	131.7093	120.6193
5893	102.9414	143.9230	120.6391
5894	101.9830	136.7359	121.5466
5895	104.6039	140.7877	121.9411
5896	106.2066	136.9755	122.3329
5897	102.9055	147.3792	122.7679
5898	106.2102	128.4130	125.4059
5899	107.2671	133.7132	125.2331
5900	102.6905	131.8517	129.2149
5901	105.4078	133.3164	129.8631
5902	105.7520	127.0944	133.3120
5903	107.5848	131.1875	145.1223
5904	106.4145	144.4037	144.3944
5905	105.6530	132.2461	151.4992
5906	107.9202	139.3518	152.3373
5907	102.4086	140.6155	158.8314
5908	103.7103	130.7185	163.6261
5909	107.9097	129.8537	164.3571
5910	105.8438	139.2967	162.1638
5911	103.1084	129.2226	168.0801
5912	106.2612	129.5244	170.5557
5913	105.5156	138.2750	176.2280
5914	102.5321	128.0179	182.1126
5915	107.7685	121.7031	180.9437
5916	105.9576	145.9581	187.8977
5917	102.8059	135.4731	190.4839
5918	104.0124	126.5508	192.2733
5919	102.6514	142.1429	192.0141
5920	106.1043	142.1748	197.1323
5921	103.3694	140.8325	202.0127
5922	108.5265	137.4239	200.5073
5923	106.7149	128.5960	205.1256
5924	107.5346	131.7007	207.5075
5925	104.8944	127.1060	208.6371
5926	108.9250	136.4400	207.4240
5927	108.8381	143.0623	208.5718
5928	105.0358	130.2488	211.7363
5929	106.6994	129.3056	219.1342
5930	104.8753	154.9727	107.0907
5931	106.6260	164.6825	109.8462
5932	103.7440	147.1953	113.8471
5933	105.9757	164.2321	115.5679
5934	106.9075	145.0590	116.8302
5935	107.0834	158.5515	124.4842
5936	102.9572	162.8582	126.4269
5937	105.4589	160.1730	129.2644
5938	104.2324	164.3275	136.5033
5939	107.3851	155.2277	139.2054
5940	105.7015	162.4833	139.6160
5941	103.8704	159.0734	141.8302
5942	105.0736	154.1301	142.6417
5943	106.0060	165.3526	142.2291
5944	108.5648	149.5162	144.1123
5945	104.9570	148.2836	145.8861
5946	106.0397	155.8096	145.9061
5947	102.5282	149.9773	152.7869
5948	105.7830	158.8953	160.2430
5949	104.4045	159.1682	165.6210
5950	106.9799	150.9428	163.8382
5951	105.5167	164.0421	165.4964
5952	105.5917	146.3772	170.2502
5953	104.3791	151.6605	171.4640
5954	105.1452	151.0686	176.2046
5955	105.1157	156.7426	181.9876
5956	107.5081	158.3863	184.5713
5957	106.5450	150.8623	185.7456
5958	105.7967	160.6648	187.9105
5959	102.0659	165.7196	189.0575
5960	103.6249	149.0938	192.0269
5961	104.9450	153.6833	193.4421
5962	105.2923	146.9880	194.6178
5963	105.4593	165.9702	190.9599
5964	103.9674	150.3379	199.8699
5965	105.6697	146.1839	199.2785
5966	103.0880	154.4166	208.2048
5967	107.3055	144.2577	205.4276
5968	106.4993	151.0306	219.4698
5969	103.5701	172.5258	110.0446
5970	102.6029	186.0955	108.9616
5971	106.7139	184.0135	112.6604
5972	107.1487	180.9158	118.3859
5973	105.5369	174.6521	120.0260
5974	104.6017	177.8892	123.9261
5975	108.0237	169.5845	122.7859
5976	106.5106	171.4670	124.7840
5977	104.8901	173.5976	127.6283
5978	107.5758	163.1339	132.0240
5979	103.8183	172.6630	133.1931
5980	104.9928	173.8803	137.2651
5981	106.1535	171.8691	136.0505
5982	104.7910	177.0827	138.9244
5983	107.2876	174.0666	140.2095
5984	105.6959	190.9020	142.7983
5985	105.2748	167.5479	145.8128
5986	104.2573	183.6650	147.0858
5987	102.8550	177.0767	154.9907
5988	106.0669	167.6427	153.3495
5989	104.2580	181.7900	153.3009
5990	106.2130	176.2386	161.8501
5991	104.1391	181.4320	161.0191
5992	106.8344	185.9643	161.1571
5993	104.3671	179.9529	167.0109
5994	106.4165	183.8648	167.0011
5995	107.4721	174.6782	167.1208
5996	104.8005	187.5572	169.8186
5997	105.6590	180.3039	171.5303
5998	104.1405	167.6633	173.3675
5999	103.1871	182.8504	175.8380
6000	106.2191	170.3997	174.8139
6001	104.7073	172.2560	178.0251
6002	107.6668	170.2539	179.3293
6003	101.9169	176.4590	183.8685
6004	105.8876	174.1562	184.1600
6005	107.7929	178.3032	185.1405
6006	107.0111	177.2661	188.5535
6007	105.2848	180.6621	190.9062
6008	104.6115	184.9155	192.2384
6009	106.3345	169.0504	192.3629
6010	104.8632	173.0258	196.5022
6011	105.5365	178.9306	196.1019
6012	107.9752	171.5131	192.9561
6013	103.8081	187.9423	196.1717
6014	107.8843	183.0204	200.7711
6015	104.5726	173.4417	201.8695
6016	103.1525	177.9453	204.3783
6017	105.9858	170.1447	207.9500
6018	103.6757	175.1617	211.0809
6019	103.7634	179.6808	213.0086
6020	107.1972	165.9537	213.8858
6021	109.9737	169.3285	213.5801
6022	105.7522	195.6801	108.7242
6023	104.5886	191.3973	108.7334
6024	104.4098	199.7494	110.7299
6025	106.9166	197.5835	113.9158
6026	107.4903	193.7552	114.0076
6027	102.9011	201.6166	119.9087
6028	104.8749	202.5992	117.3149
6029	106.5932	193.0091	119.7160
6030	108.2161	197.0404	117.9669
6031	104.2453	200.0119	128.4339
6032	106.9530	194.7472	129.9357
6033	106.5670	190.5280	128.8495
6034	102.6690	194.3181	129.8136
6035	105.5370	208.4220	139.6661
6036	102.6939	203.0038	142.0009
6037	103.9670	190.9698	148.3587
6038	106.1641	205.7544	148.7159
6039	106.5020	200.4920	152.1088
6040	103.3586	204.0887	154.9466
6041	105.9472	193.9227	159.0583
6042	105.5746	205.4793	157.7963
6043	104.4965	191.3749	162.1648
6044	107.5156	199.2549	159.4373
6045	106.7133	187.9797	165.7312
6046	103.7218	189.6572	166.9814
6047	107.7431	195.2744	167.9681
6048	104.9223	195.5659	175.3486
6049	102.3493	190.8714	185.8262
6050	107.2797	198.4864	185.4360
6051	102.4538	199.0844	197.9901
6052	102.5618	195.0268	200.8615
6053	106.8628	190.8820	206.0310
6054	102.1843	188.5689	206.9602
6055	102.6820	217.1303	129.3831
6056	101.6269	208.6754	134.2298
6057	108.3411	103.4584	137.2949
6058	109.1985	98.4706	142.4293
6059	109.9533	93.8903	152.1350
6060	112.8364	91.7421	161.9215
6061	111.4442	102.9145	160.3911
6062	108.4082	100.0511	184.8131
6063	107.3874	90.6399	185.3118
6064	107.6933	101.8137	193.6662
6065	109.2383	93.8137	196.4214
6066	110.5095	97.9282	200.3133
6067	108.4803	95.8156	203.9538
6068	108.7860	100.9575	205.0291
6069	108.5318	102.2115	208.0011
6070	111.9205	123.5589	122.8134
6071	110.0210	120.1653	124.4862
6072	109.4942	114.4711	125.6263
6073	109.2613	125.2581	124.5516
6074	107.5643	122.6704	127.6309
6075	112.2546	115.3176	128.9055
6076	112.5858	118.3449	130.1160
6077	112.0453	109.7688	129.5119
6078	108.7594	111.6511	132.5028
6079	112.5921	122.6307	130.2926
6080	111.2917	107.9915	132.8643
6081	110.7959	123.4301	134.7389
6082	109.6195	119.1651	135.1997
6083	107.3740	107.7098	135.5133
6084	107.5859	116.1813	137.1020
6085	109.2963	112.3900	138.5479
6086	112.1940	109.5066	138.3271
6087	112.1375	104.2585	140.6504
6088	108.6645	104.7451	144.3202
6089	108.7807	109.6375	144.8316
6090	108.9171	106.0137	149.7864
6091	107.4319	109.2009	153.1230
6092	110.8872	107.0566	154.7009
6093	110.7445	108.3395	161.2037
6094	107.7646	105.9324	161.4653
6095	115.2414	119.9712	162.0661
6096	110.5074	124.1300	163.6063
6097	108.9919	114.3085	165.8199
6098	112.5730	119.7337	165.4921
6099	108.5515	104.6668	166.4578
6100	110.6176	110.6775	166.3507
6101	110.3829	120.8458	168.9529
6102	109.0987	115.8326	169.8389
6103	111.1605	106.4663	169.0673
6104	110.5808	111.3216	170.8081
6105	112.7761	115.1933	175.5539
6106	109.4028	125.0318	176.1216
6107	109.9288	108.3936	180.7413
6108	111.4367	105.1983	186.5136
6109	110.7077	113.5471	187.7731
6110	111.3163	106.3681	191.6157
6111	110.3032	122.0877	191.6809
6112	110.1585	109.5132	196.4800
6113	109.7091	117.7926	199.0778
6114	111.1195	106.0632	197.8642
6115	109.1066	113.4651	202.8340
6116	107.7344	106.7770	202.7755
6117	110.1523	107.4916	207.0886
6118	107.5443	104.5350	208.6481
6119	109.6433	114.0782	210.6307
6120	112.6739	127.9743	217.8655
6121	108.6685	141.7842	110.5375
6122	111.6843	141.2941	110.4378
6123	112.5777	137.0028	108.8287
6124	110.7035	139.6718	112.9316
6125	110.3763	146.1979	115.2461
6126	108.8555	133.3783	115.3749
6127	109.3097	141.4611	116.9208
6128	111.4786	130.4935	116.1678
6129	108.3664	127.2475	117.4815
6130	109.3445	137.2164	120.1224
6131	111.4710	134.8621	117.9190
6132	109.6517	128.5920	121.8653
6133	107.9056	146.5126	120.3051
6134	111.2356	132.0960	124.8265
6135	109.3563	129.3418	130.5627
6136	111.5062	125.8386	131.1887
6137	112.6052	133.5579	139.1825
6138	109.1102	145.5410	141.2294
6139	110.5753	136.5936	142.6242
6140	109.0203	139.6742	143.6592
6141	111.4466	131.2983	151.6060
6142	113.9552	142.1607	151.8898
6143	108.4762	133.8041	155.1463
6144	109.2185	129.9799	155.1057
6145	108.5479	141.0111	160.6766
6146	111.8923	134.0197	157.4705
6147	108.0093	132.4339	159.8035
6148	113.2751	128.9889	156.4144
6149	111.9284	126.7337	161.2703
6150	112.8614	131.8931	161.8196
6151	113.0604	129.0912	165.5984
6152	108.6753	125.9475	168.1623
6153	108.7403	143.9784	169.7955
6154	109.9635	129.2192	171.9864
6155	111.5860	125.9175	170.6818
6156	111.3937	146.0108	173.4470
6157	111.5086	128.7525	174.4008
6158	106.8544	135.6480	180.0513
6159	106.5507	129.6110	178.4343
6160	111.1899	126.6190	178.0694
6161	110.2804	135.3184	184.0892
6162	106.2496	137.9433	184.8215
6163	108.0383	138.6788	185.5801
6164	106.9480	136.0445	192.9680
6165	106.9362	127.8185	196.3664
6166	109.8530	143.1239	195.3282
6167	109.5252	131.4989	199.4092
6168	113.6258	135.9489	199.9768
6169	111.1244	124.6521	202.3443
6170	109.5892	147.4162	201.6505
6171	111.1259	143.1177	210.1222
6172	110.2117	129.4623	212.7631
6173	109.5024	141.0528	219.4523
6174	107.7998	145.6647	107.8234
6175	109.2528	151.7926	119.0159
6176	110.8286	155.6199	119.6390
6177	109.4756	162.8383	121.0270
6178	112.0867	148.2290	118.9468
6179	111.6120	158.7185	122.3729
6180	110.5471	161.0560	125.2118
6181	109.2308	161.6315	128.4292
6182	110.3176	157.6204	129.5365
6183	111.2065	155.3271	133.9274
6184	112.3445	156.8444	135.9224
6185	112.0668	162.6677	134.4455
6186	109.4026	160.4066	136.9869
6187	113.4508	150.0767	140.4877
6188	109.4235	158.7462	140.3386
6189	111.2304	152.8553	141.9693
6190	111.0582	164.0786	142.4739
6191	113.6294	149.1969	144.2901
6192	110.7390	145.5045	146.1452
6193	108.9680	153.0062	153.0528
6194	106.3926	150.0118	153.1811
6195	108.7877	159.6979	158.7509
6196	111.2028	152.4743	162.3345
6197	111.4030	165.0645	163.5866
6198	109.7551	159.0479	164.5358
6199	108.4717	161.9039	167.7912
6200	111.8114	162.7797	167.5745
6201	109.4059	150.1712	171.5900
6202	110.1982	163.2560	172.6700
6203	108.7744	152.7401	174.9308
6204	111.4317	157.4686	177.0444
6205	109.9802	148.6134	179.6018
6206	112.0790	152.4437	179.7865
6207	109.8896	159.1308	181.9979
6208	111.8745	149.1334	183.8522
6209	107.9660	164.5796	186.0224
6210	109.7692	153.3579	185.6976
6211	109.9985	162.3460	189.4341
6212	110.1293	154.3820	188.8667
6213	111.4597	159.2788	191.6998
6214	107.8059	159.5359	193.4753
6215	111.7831	155.1450	191.7776
6216	107.5148	166.1887	195.7510
6217	112.6685	163.2190	193.6965
6218	108.9056	159.3614	197.9419
6219	106.9269	153.6230	205.3047
6220	107.0062	159.7001	205.0316
6221	108.4825	163.3371	206.8103
6222	110.7453	151.2371	206.8693
6223	113.7128	154.7979	212.4667
6224	107.8094	149.6723	216.7149
6225	108.7334	164.5196	218.6804
6226	109.6255	179.3486	111.1089
6227	111.6269	183.2002	114.1700
6228	108.5599	172.1589	118.9338
6229	110.1914	180.0638	121.7699
6230	108.4275	180.9928	123.0865
6231	111.2735	167.1487	124.1523
6232	110.9392	185.1907	126.6187
6233	110.0768	176.0693	126.7843
6234	109.6003	165.4718	127.6742
6235	108.3340	185.0305	131.8619
6236	107.8403	170.7234	137.4690
6237	107.3481	177.2765	135.4247
6238	109.7661	168.8224	137.7556
6239	110.0540	181.2396	142.7350
6240	110.0931	169.5194	142.5127
6241	110.1541	185.5366	142.4548
6242	108.2152	187.3780	148.3967
6243	107.7730	170.4791	151.4768
6244	107.1081	175.5734	154.8150
6245	108.9024	178.1457	156.9515
6246	111.1712	175.7824	151.7745
6247	108.5616	184.9448	154.2935
6248	111.2357	183.9892	159.9895
6249	110.9552	169.0583	165.0030
6250	109.6625	173.3821	170.2856
6251	111.4492	176.0401	171.3895
6252	109.6282	168.2595	175.1352
6253	108.7951	178.5754	176.4816
6254	110.7212	183.0618	176.3418
6255	110.3443	174.2615	179.1569
6256	111.4280	169.6927	179.3616
6257	111.4767	177.6839	180.8749
6258	111.0185	181.9716	181.2717
6259	110.5733	172.4758	183.5358
6260	111.0012	176.5088	186.4419
6261	109.0099	181.7640	188.8699
6262	109.8608	167.3360	188.8587
6263	110.8367	168.3094	193.8102
6264	113.2069	181.1502	195.5903
6265	108.2635	170.8550	198.2540
6266	109.1330	186.7274	196.9320
6267	112.1398	177.7158	198.0495
6268	111.9955	167.6680	198.5740
6269	108.0838	178.4331	204.2012
6270	113.3947	171.1746	200.5000
6271	111.1109	169.8189	203.5899
6272	110.5462	183.3006	206.7108
6273	107.4178	184.4743	210.9237
6274	110.4440	174.0733	211.5231
6275	109.1352	175.0658	216.5255
6276	108.6095	188.1418	121.9674
6277	108.4262	204.4024	121.9924
6278	108.2500	195.1760	125.9167
6279	109.5766	207.3117	124.3753
6280	110.8923	199.6980	128.4472
6281	110.4879	200.2712	131.3261
6282	111.1583	204.6445	131.1555
6283	109.6632	189.4788	135.1703
6284	110.8662	198.3067	138.1380
6285	110.6747	192.6897	138.5047
6286	110.1174	195.0796	142.0419
6287	107.4692	202.0916	143.5507
6288	111.1838	204.8760	149.3267
6289	108.8970	202.5093	155.7957
6290	113.4206	194.0011	154.4117
6291	110.5934	190.0194	160.8795
6292	109.6189	206.6214	159.2546
6293	113.3488	198.5824	159.9028
6294	110.7574	195.1097	172.5328
6295	109.8079	189.3352	177.8555
6296	110.5627	193.7450	178.1484
6297	109.9882	206.8154	177.1491
6298	107.7085	191.8671	183.7923
6299	110.8506	202.6219	182.6243
6300	108.0335	205.0450	186.1837
6301	107.0573	191.4616	191.0266
6302	110.9865	186.6533	189.0814
6303	112.9480	196.4010	191.6012
6304	109.2333	200.5688	196.7894
6305	113.0895	187.8619	203.5822
6306	111.2230	209.3303	130.1651
6307	108.6767	214.7375	130.0258
6308	110.0290	214.9791	133.1739
6309	111.7874	212.6050	142.3317
6310	109.1850	212.0126	149.1329
6311	108.0656	206.5699	151.8061
6312	111.4306	211.9867	153.2571
6313	110.7739	211.9139	162.2327
6314	112.7126	209.0742	170.2468
6315	111.6746	204.8123	166.3601
6316	114.6791	104.8857	132.3104
6317	112.3477	103.7896	136.9596
6318	115.1776	101.7386	141.2576
6319	116.0340	97.8937	140.2288
6320	112.5109	100.1699	143.6110
6321	117.0999	100.5499	155.3457
6322	116.9995	95.1237	162.4652
6323	113.8238	94.1374	165.2134
6324	112.6491	105.6894	164.3062
6325	116.3849	92.7300	173.4934
6326	114.4641	101.1465	177.4681
6327	113.4142	91.6033	182.9756
6328	116.9767	94.1049	180.5438
6329	114.3293	99.4481	185.6395
6330	112.7904	92.6498	188.8729
6331	114.0690	103.0603	196.2761
6332	112.6373	102.8374	203.6013
6333	113.7666	122.7846	118.9032
6334	116.7098	123.6727	121.4316
6335	113.1966	120.9938	125.3812
6336	114.0115	115.1558	125.9817
6337	116.5503	124.1979	125.5504
6338	117.1163	118.2986	125.2028
6339	115.0658	110.2112	127.4220
6340	113.9114	111.9528	132.5496
6341	116.8355	109.3517	134.6280
6342	115.2618	119.7639	134.2691
6343	114.0866	115.0261	134.6811
6344	112.9798	118.2978	136.2600
6345	117.4455	110.1274	138.4831
6346	115.2384	107.3582	139.8709
6347	112.0149	108.2816	144.1633
6348	114.3449	105.2798	145.2824
6349	112.8476	106.7396	150.5092
6350	113.7226	106.9166	157.0721
6351	112.4382	112.9037	161.0871
6352	113.8417	115.9819	165.9042
6353	114.0219	111.2516	170.2240
6354	115.9553	121.9709	169.5106
6355	113.7545	117.6741	170.4438
6356	116.9092	113.5185	170.7645
6357	117.4509	105.3187	174.8440
6358	114.6743	115.0836	184.2641
6359	115.0537	115.0950	188.8807
6360	114.0782	119.1749	190.8978
6361	117.2633	108.2356	190.0579
6362	113.9070	110.8748	192.8229
6363	114.6912	108.2884	195.6142
6364	113.0987	112.1832	197.1123
6365	114.1805	106.2487	200.3670
6366	113.5067	111.0329	200.9763
6367	114.1873	110.1727	203.9060
6368	112.3699	114.7591	207.6028
6369	113.1060	108.5503	207.5623
6370	114.0897	118.6476	208.3518
6371	114.7304	124.0808	210.7482
6372	116.7091	111.0581	212.1771
6373	113.0714	145.2647	105.7260
6374	115.0084	141.2220	110.0745
6375	117.6721	135.7056	111.4514
6376	114.8846	130.1006	113.1450
6377	114.3555	137.0547	113.3152
6378	113.3370	125.9825	116.2286
6379	115.2294	131.2131	117.6727
6380	113.6685	137.6963	118.9273
6381	113.1838	142.4987	118.3635
6382	116.3250	134.9144	119.3535
6383	117.1972	125.4624	118.5553
6384	112.3329	128.0503	119.7114
6385	114.6189	128.5963	122.4949
6386	113.7082	129.0594	125.9150
6387	116.7935	126.9541	130.2216
6388	113.1749	142.5461	138.7588
6389	114.5699	136.9156	140.6665
6390	113.5428	139.6388	143.6698
6391	116.0914	143.5428	144.0780
6392	113.0738	143.8278	144.1937
6393	116.0498	127.4455	152.1158
6394	115.0999	131.9701	153.8222
6395	116.0344	125.3925	156.8781
6396	115.5873	134.5747	158.5093
6397	117.9993	130.5908	159.1700
6398	111.8197	139.6960	163.4304
6399	117.0061	124.2037	163.1978
6400	116.9913	131.0413	164.0279
6401	116.8366	126.8296	167.1155
6402	113.3167	125.2793	167.1028
6403	113.1661	143.0094	170.4844
6404	115.4588	142.4855	173.4088
6405	114.8461	138.3848	174.9148
6406	114.0323	145.6989	179.4518
6407	113.2259	135.2897	184.8780
6408	114.3070	141.1010	182.5514
6409	117.6026	138.8719	183.1222
6410	115.8736	143.8860	187.4907
6411	115.0009	135.7222	189.2993
6412	114.4640	143.0392	190.2703
6413	113.0772	137.3620	196.5612
6414	117.2052	143.2267	194.9408
6415	112.0962	143.3337	201.7773
6416	115.3608	135.6733	202.3639
6417	114.3119	127.7503	204.8996
6418	116.2297	142.7931	201.7224
6419	115.6656	128.1092	212.4872
6420	115.3182	134.5601	212.6049
6421	112.1779	147.6630	218.4560
6422	116.4566	164.6644	105.6031
6423	113.3414	159.9938	112.1055
6424	117.4798	152.7237	113.7470
6425	116.1079	159.1028	114.7853
6426	114.1244	155.9452	118.0010
6427	113.1067	161.6148	119.4129
6428	115.0193	152.7347	121.5618
6429	114.2855	161.3576	125.1143
6430	113.7694	155.5975	125.2419
6431	115.0409	158.9564	130.5274
6432	114.6772	165.3740	131.6291
6433	118.6096	163.6830	130.4725
6434	117.3217	160.6456	133.5747
6435	115.3686	159.5101	137.6701
6436	117.6650	162.8552	137.4180
6437	116.1721	152.0736	137.3499
6438	115.1595	146.7265	138.6434
6439	118.1314	156.2149	141.8079
6440	115.1492	158.0841	141.5871
6441	116.5202	153.5051	143.3984
6442	116.5595	147.5579	145.6898
6443	112.1787	154.2610	152.7537
6444	115.0526	155.5003	153.5077
6445	113.5293	161.1690	156.3850
6446	116.6788	164.1611	156.2377
6447	116.9711	147.0204	158.2249
6448	112.8725	162.3760	159.8558
6449	116.9904	154.4450	160.6357
6450	117.6190	161.0619	160.4962
6451	114.5027	151.5178	164.1875
6452	115.0782	162.0265	164.9313
6453	115.4301	147.5039	165.5942
6454	114.0899	161.1116	168.9107
6455	117.5147	160.6460	167.7509
6456	112.4352	165.3531	169.8916
6457	114.9984	146.9352	174.1125
6458	115.7919	164.7515	173.5236
6459	113.5149	154.6734	175.0871
6460	112.6982	150.0925	176.5420
6461	117.3641	151.4391	175.9066
6462	113.9142	166.3352	176.5476
6463	117.4679	157.4683	179.1091
6464	114.4920	160.3672	180.6949
6465	115.8381	152.9671	181.9250
6466	116.2019	147.6371	184.7185
6467	115.2346	153.2297	186.0621
6468	113.1804	157.4846	185.8568
6469	117.1531	163.1208	183.8056
6470	114.0218	149.8023	188.5122
6471	113.8930	165.3319	188.3243
6472	116.0492	161.1481	190.5195
6473	115.8398	148.2921	191.2624
6474	115.0891	147.6899	194.2285
6475	115.8058	158.5892	196.3520
6476	117.4367	154.4503	195.9744
6477	112.4369	159.8236	197.2044
6478	112.8790	156.7471	200.0598
6479	117.6187	152.0382	199.4779
6480	116.3622	164.1345	200.6794
6481	115.7067	155.4182	202.1502
6482	114.0019	147.0542	204.3967
6483	112.2139	156.4905	206.8984
6484	116.2964	150.4570	204.7689
6485	115.1509	157.2122	207.3020
6486	117.0821	168.1534	208.1393
6487	117.3546	147.2821	215.1343
6488	116.3049	155.6326	219.0527
6489	115.3951	149.8314	219.9097
6490	114.0183	186.7680	113.6105
6491	114.8925	185.1408	116.3337
6492	116.7205	172.6064	115.3329
6493	116.9003	179.6916	119.8151
6494	114.8899	166.6763	127.7247
6495	114.4000	181.1270	127.2968
6496	114.1884	185.2219	133.1898
6497	114.3358	170.9029	134.0951
6498	113.0942	180.2085	133.1390
6499	114.2381	168.9938	139.4040
6500	117.5814	165.7835	135.5098
6501	114.3528	176.8926	152.0854
6502	116.1506	166.6596	153.1530
6503	114.2487	183.8984	156.3480
6504	114.1785	172.9575	156.9814
6505	116.1148	164.9649	160.4973
6506	114.4308	178.0874	160.6001
6507	115.7722	176.1924	164.5402
6508	112.5166	172.8196	165.0498
6509	114.8544	181.8762	165.9183
6510	116.1761	172.0972	165.4816
6511	115.1691	169.0247	169.4439
6512	115.9314	178.1502	169.5077
6513	114.0503	172.9541	169.8878
6514	112.7927	179.9034	174.0538
6515	115.2555	184.5423	173.6363
6516	113.2678	176.3926	177.6976
6517	114.0678	181.6568	178.5140
6518	116.2647	168.4215	179.8219
6519	114.4889	173.2413	181.7410
6520	112.3991	181.4244	185.5790
6521	116.2342	183.1180	185.4828
6522	115.6039	173.6196	185.0912
6523	114.9818	176.5070	188.7146
6524	113.0420	181.2409	189.1236
6525	115.4738	184.8250	189.1724
6526	116.0214	167.6469	189.3622
6527	113.7049	171.3523	192.1486
6528	113.3421	170.8527	196.0945
6529	113.9483	186.3348	196.9239
6530	116.5071	168.4339	201.1138
6531	114.5070	177.0997	203.8414
6532	111.2618	178.7703	204.5342
6533	114.0431	168.1334	205.4604
6534	117.6146	185.0515	205.2622
6535	116.3644	180.0222	207.5372
6536	116.7398	173.4312	213.3281
6537	116.8954	189.6976	118.2847
6538	111.8166	202.3273	123.9844
6539	113.4093	197.8811	127.2710
6540	112.3536	187.8921	130.5394
6541	115.8433	186.3034	129.7306
6542	112.3446	205.4750	128.1121
6543	115.4310	192.0565	132.5035
6544	113.9103	195.6109	135.0635
6545	115.3185	190.3383	136.5460
6546	116.6105	186.7610	135.3555
6547	114.0223	201.4564	138.0499
