label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels	distances	side	side2	absolute
1301	203.839996337891	136.160003662109	33.4000015258789	202	132.08	30.9	207.12	138.8	35.6	102246	-35.4933599988542	FALSE	TRUE	35.4933599988542
1302	206.239990234375	131.199996948242	29.6000003814697	203.76	128.32	26.5	208.56	133.52	32.6	103932	-40.6573931856395	FALSE	TRUE	40.6573931856395
1303	208.15998840332	136.800003051758	31.6000003814697	205.84	132.72	29.1	210.96	139.28	34.2	104586	-37.6172881220557	FALSE	TRUE	37.6172881220557
1304	209.440002441406	128.800003051758	30.8000011444092	207.36	125.36	27.7	211.2	132.48	35.8	78200	-44.5954512813452	FALSE	TRUE	44.5954512813452
1305	210.720001220703	142.559997558594	27.6000003814697	208.16	139.04	25.3	213.52	145.28	29.6	111933	-34.5376576131719	FALSE	TRUE	34.5376576131719
1306	209.759994506836	140.160003662109	31.2000007629395	207.2	137.84	28.7	212.56	142.48	34	92567	-35.9890416208965	FALSE	TRUE	35.9890416208965
1307	211.039993286133	134.080001831055	29.6000003814697	209.04	131.92	26.6	214.56	137.04	32.4	106997	-41.4363765295057	FALSE	TRUE	41.4363765295057
1308	216.799987792969	131.520004272461	30	210.64	128.88	25.6	220.08	133.92	34.1	247187	-47.0564965802793	FALSE	TRUE	47.0564965802793
1309	216.959991455078	126.07999420166	30.2000007629395	212.64	123.52	27.1	221.28	129.2	33.2	168246	-51.3958213064548	FALSE	TRUE	51.3958213064548
1310	215.679992675781	140	31.2000007629395	211.12	136.88	27.8	219.28	143.28	34.9	213109	-39.8149647303898	FALSE	TRUE	39.8149647303898
1311	214.879989624023	134.720001220703	33	211.28	132.16	29.1	221.44	137.44	35.9	214704	-43.5235450886195	FALSE	TRUE	43.5235450886195
1312	218.239990234375	143.039993286133	30.2000007629395	212.08	141.44	28	220.72	146.16	33.7	112455	-38.9958812223927	FALSE	TRUE	38.9958812223927
1313	222.080001831055	131.039993286133	30.2000007629395	219.2	127.92	26	225.2	134.88	33	146272	-50.7470696005087	FALSE	TRUE	50.7470696005087
1314	222.399993896484	140.959991455078	29	220.4	137.68	26.2	224.8	143.68	31.6	102370	-43.1431805544388	FALSE	TRUE	43.1431805544388
1315	223.839996337891	135.360000610352	31	220.24	132.8	27.5	226.88	138.08	34.1	167560	-48.5164671330238	FALSE	TRUE	48.5164671330238
1316	224.31999206543	144.639999389648	31.6000003814697	220.48	141.84	28.3	227.2	147.44	34.6	179047	-41.5998686834916	FALSE	TRUE	41.5998686834916
1317	228.799987792969	144.800003051758	30.6000003814697	226.8	141.6	25.3	230.16	147.28	33.8	98817	-44.2032295649292	FALSE	TRUE	44.2032295649292
1318	228.959991455078	139.839996337891	28.8000011444092	227.2	136.8	25.8	231.44	143.92	32.3	90893	-48.0848450469016	FALSE	TRUE	48.0848450469016
1319	142.559997558594	165.759994506836	31.2000007629395	140.24	159.68	26.1	147.92	167.92	32.8	139125	26.3522446850944	TRUE	FALSE	26.3522446850944
1320	144.959991455078	159.679992675781	33	143.36	157.2	29.3	148.72	162	37.2	96660	20.0659866203096	TRUE	FALSE	20.0659866203096
1321	152	156.800003051758	29.2000007629395	148.8	154.48	26.7	155.44	160.24	33.7	110002	13.537077974306	TRUE	FALSE	13.537077974306
1322	156.479995727539	157.599990844727	28	154	154.48	25.5	159.92	160.8	31.3	123980	11.3420438880127	TRUE	FALSE	11.3420438880127
1323	155.199996948242	161.759994506836	31.2000007629395	153.6	160	26.4	159.44	164.4	35.4	90637	15.1953074652884	TRUE	FALSE	15.1953074652884
1324	165.119995117188	164.639999389648	30	161.12	162.96	27.1	167.84	166.48	32.7	92101	11.1775825767393	TRUE	FALSE	11.1775825767393
1325	162.720001220703	159.199996948242	30.6000003814697	159.76	157.2	27.9	167.6	161.92	34.9	88344	8.48144255147707	TRUE	FALSE	8.48144255147707
1326	169.279998779297	165.119995117188	30.3999996185303	166.96	163.2	25.2	171.44	167.2	32.8	64067	8.89701018435507	TRUE	FALSE	8.89701018435507
1327	170.879989624023	161.759994506836	32.7999992370605	168.16	160.32	27.8	174.32	164.16	34.9	103053	5.17386416015614	TRUE	FALSE	5.17386416015614
1328	175.199996948242	148.800003051758	28	172.4	144	25	177.36	152.24	30	82495	-7.39701720697576	FALSE	TRUE	7.39701720697576
1329	174.399993896484	159.519989013672	32.6000022888184	172.16	156.32	29.3	176.32	161.44	36.7	86535	1.4123504935316	TRUE	FALSE	1.4123504935316
1330	177.279998779297	158.559997558594	31.2000007629395	173.92	155.12	28.4	179.52	160.4	34.1	84815	-1.4753018484029	FALSE	TRUE	1.4753018484029
1331	177.279998779297	152.31999206543	31.8000011444092	174	149.52	28.3	180.48	154.08	34.6	79973	-6.15704688591464	FALSE	TRUE	6.15704688591464
1332	179.519989013672	162.080001831055	32.2000007629395	177.44	159.6	26.9	183.6	164.96	35.5	120837	-0.24359406816751	FALSE	TRUE	0.24359406816751
1333	183.199996948242	147.839996337891	29.8000011444092	180	145.6	26.8	187.36	150	31.6	104483	-13.2467006873823	FALSE	TRUE	13.2467006873823
1334	184.959991455078	151.039993286133	31.2000007629395	181.6	149.28	28.5	187.68	153.52	33.7	90453	-11.9674321546155	FALSE	TRUE	11.9674321546155
1335	183.839996337891	155.199996948242	32.2000007629395	180.96	151.68	28.8	186.88	158	34.7	109289	-8.10792713769642	FALSE	TRUE	8.10792713769642
1336	186.559997558594	153.119995117188	27.2000007629395	183.04	150.88	25.1	189.84	155.6	29.6	101456	-11.157428516927	FALSE	TRUE	11.157428516927
1337	187.039993286133	159.360000610352	28.8000011444092	184	156.72	25.9	190.16	161.92	31.3	105637	-6.7461664664705	FALSE	TRUE	6.7461664664705
1338	189.599990844727	151.519989013672	29.8000011444092	186.4	149.6	27.4	192	154.64	32.5	99366	-14.4411710750249	FALSE	TRUE	14.4411710750249
1339	188.31999206543	147.039993286133	32	185.76	143.68	28.9	191.12	149.36	34.2	103217	-17.2175528959364	FALSE	TRUE	17.2175528959364
1340	190.720001220703	147.360000610352	28.3999996185303	187.6	145.2	25.5	193.6	149.28	31.3	97701	-18.3130615972428	FALSE	TRUE	18.3130615972428
1341	193.279998779297	162.720001220703	29	190.48	161.04	26.7	197.28	165.6	31.5	95221	-8.01363702363972	FALSE	TRUE	8.01363702363972
1342	191.519989013672	155.360000610352	33.4000015258789	188.48	153.52	29.5	195.52	158	35.8	114498	-12.8560340514849	FALSE	TRUE	12.8560340514849
1343	195.199996948242	159.679992675781	28.2000007629395	191.52	156.16	25.8	198	161.68	30.6	85795	-11.547028072259	FALSE	TRUE	11.547028072259
1344	194.559997558594	156.800003051758	30.6000003814697	191.2	154.24	27.3	197.76	159.36	32.9	103336	-13.4998728572855	FALSE	TRUE	13.4998728572855
1345	193.759994506836	146.239990234375	30.8000011444092	191.84	143.76	27.3	197.36	148.48	33.5	109872	-21.2045601237093	FALSE	TRUE	21.2045601237093
1346	195.360000610352	150.239990234375	29.8000011444092	192.08	147.84	27	198.24	152.8	32.8	125352	-19.0497256329174	FALSE	TRUE	19.0497256329174
1347	199.360000610352	154.239990234375	31	194.72	152.16	27.6	201.52	156.32	34.2	121326	-18.5196475753571	FALSE	TRUE	18.5196475753571
1348	198.879989624023	151.839996337891	27.6000003814697	195.52	150	25	201.84	154	30.5	86333	-19.9105986340085	FALSE	TRUE	19.9105986340085
1349	199.360000610352	157.119995117188	28	196.32	154.88	25.5	202.64	159.52	30.6	99924	-16.1215673002946	FALSE	TRUE	16.1215673002946
1350	203.199996948242	160	28.3999996185303	198	157.6	26	205.36	162.72	30.8	91955	-16.2996416740429	FALSE	TRUE	16.2996416740429
1351	200.639999389648	163.519989013672	30.8000011444092	198.32	159.76	29.2	205.6	166.32	33.3	101529	-12.0738782864388	FALSE	TRUE	12.0738782864388
1352	201.919998168945	145.599990844727	30.3999996185303	198.32	143.52	28	204.4	147.84	33	96505	-26.810098683356	FALSE	TRUE	26.810098683356
1353	200.15998840332	149.599990844727	31.3999996185303	197.04	147.76	28.5	203.84	151.76	33.9	100140	-22.64387571707	FALSE	TRUE	22.64387571707
1354	202.559997558594	157.440002441406	31	198	155.68	28.8	206.4	159.76	33	96102	-18.0368036727329	FALSE	TRUE	18.0368036727329
1355	203.360000610352	152.479995727539	28	200.72	150.8	25.4	205.6	154.48	31.7	85121	-22.2286859373144	FALSE	TRUE	22.2286859373144
1356	205.440002441406	154.720001220703	31.2000007629395	201.92	152.88	28.3	208.24	156.88	33.5	95179	-21.9510425832198	FALSE	TRUE	21.9510425832198
1357	207.519989013672	149.599990844727	29.8000011444092	203.92	147.92	27.4	210	152.24	32.5	98276	-27.1695995123898	FALSE	TRUE	27.1695995123898
1358	207.039993286133	165.119995117188	30	203.6	161.92	27.2	209.76	167.84	32.4	115814	-14.7777122687269	FALSE	TRUE	14.7777122687269
1359	208.799987792969	159.039993286133	29.3999996185303	206.48	156.72	26.6	212.24	162.96	31.6	108068	-20.580731127989	FALSE	TRUE	20.580731127989
1360	210.239990234375	154.080001831055	30.3999996185303	207.76	152.32	27.4	213.92	156.16	33.3	94243	-25.40071870072	FALSE	TRUE	25.40071870072
1361	211.360000610352	146.879989624023	29.6000003814697	208.4	144.64	27.7	214.4	149.92	32.4	92976	-31.6787637312866	FALSE	TRUE	31.6787637312866
1362	208.959991455078	143.839996337891	32.7999992370605	205.76	141.76	29.6	212.4	146.4	35.9	94760	-32.7086752111419	FALSE	TRUE	32.7086752111419
1363	213.599990844727	150.879989624023	28	209.92	149.2	25.3	215.84	152.8	31	88022	-29.8645993134301	FALSE	TRUE	29.8645993134301
1364	213.919998168945	165.440002441406	30	211.84	162.64	27.4	217.76	167.76	32.2	100851	-18.7861443552851	FALSE	TRUE	18.7861443552851
1365	215.199996948242	162.080001831055	31	212.88	158.56	28.1	218.56	165.2	33.6	100370	-22.2769830379549	FALSE	TRUE	22.2769830379549
1366	215.360000610352	154.080001831055	30.2000007629395	212.88	152.32	27.4	218.96	156.4	33.2	67321	-28.5858713388656	FALSE	TRUE	28.5858713388656
1367	215.839996337891	151.360000610352	31.3999996185303	212.8	149.28	28.4	218.16	153.44	34.4	92628	-31.0700171917093	FALSE	TRUE	31.0700171917093
1368	217.119995117188	147.520004272461	29.6000003814697	214.56	145.6	26.9	219.68	149.76	32.7	96200	-34.7675062460347	FALSE	TRUE	34.7675062460347
1369	217.919998168945	161.919998168945	27.6000003814697	214.72	159.76	25.1	221.36	164.48	30.3	114573	-23.8953204911659	FALSE	TRUE	23.8953204911659
1370	218.399993896484	158.399993896484	28.8000011444092	216.08	155.68	26.1	222.48	160.64	31.8	101134	-27.0192448026628	FALSE	TRUE	27.0192448026628
1371	220.959991455078	153.440002441406	31.2000007629395	217.92	149.84	28.9	223.28	155.92	33.9	97917	-32.6104927057456	FALSE	TRUE	32.6104927057456
1372	220.479995727539	164.639999389648	31.3999996185303	218.48	162.16	28.7	224.48	166.8	33.9	95585	-23.54746412992	FALSE	TRUE	23.54746412992
1373	225.440002441406	160.479995727539	29.2000007629395	222.56	158.08	25.8	227.76	162.88	31.8	90082	-29.7572158325571	FALSE	TRUE	29.7572158325571
1374	225.919998168945	149.119995117188	32.2000007629395	223.28	147.12	29.3	228.8	151.6	34.6	84728	-39.1202717318289	FALSE	TRUE	39.1202717318289
1375	227.360000610352	155.519989013672	31.3999996185303	224.88	153.04	28.7	229.68	158.4	34.3	88108	-34.9548786263685	FALSE	TRUE	34.9548786263685
1376	228.31999206543	162.080001831055	31.2000007629395	225.52	159.92	28.6	230.88	164.24	34.1	89369	-30.387310659849	FALSE	TRUE	30.387310659849
1377	229.599990844727	152.639999389648	31.3999996185303	226.88	150.24	28.7	231.52	155.76	34.5	89311	-38.5956676996066	FALSE	TRUE	38.5956676996066
1378	231.360000610352	149.599990844727	33	229.12	146.8	28.8	234.64	153.04	35.7	85771	-42.1571290567284	FALSE	TRUE	42.1571290567284
1379	233.599990844727	161.759994506836	29.2000007629395	231.12	160.08	26.5	236	165.28	32	85355	-33.778301502189	FALSE	TRUE	33.778301502189
1380	235.039993286133	157.919998168945	30.6000003814697	232.56	153.6	27	238.08	160.16	34.4	104093	-37.766078853183	FALSE	TRUE	37.766078853183
1381	135.360000610352	172.160003662109	30.3999996185303	133.36	168.16	26.9	137.84	174.48	33.4	119927	35.8975973006807	TRUE	FALSE	35.8975973006807
1382	136.479995727539	183.039993286133	32.4000015258789	132.72	180.56	29.3	139.28	187.44	35.2	110658	43.4448655002872	TRUE	FALSE	43.4448655002872
1383	139.199996948242	171.039993286133	32.6000022888184	136.32	169.44	27.5	141.2	175.2	35.5	117960	32.4771376102666	TRUE	FALSE	32.4771376102666
1384	140.800003051758	167.360000610352	33.7999992370605	137.44	165.84	27.4	143.2	169.6	35.9	115382	28.5852385186001	TRUE	FALSE	28.5852385186001
1385	142.080001831055	178.879989624023	28	139.28	175.44	25.9	144.72	181.28	30.2	95083	36.8850105244683	TRUE	FALSE	36.8850105244683
1386	142.720001220703	179.199996948242	32	139.6	177.28	29	145.2	182.64	34.2	82931	36.5283885917438	TRUE	FALSE	36.5283885917438
1387	141.919998168945	175.519989013672	32.2000007629395	140.16	173.12	29.3	144.8	178.08	34.5	83166	34.2000140293902	TRUE	FALSE	34.2000140293902
1388	144	182.879989624023	29.8000011444092	140.96	180.48	27.7	146.4	185.44	32	90262	38.6513317947661	TRUE	FALSE	38.6513317947661
1389	145.440002441406	176.479995727539	30.2000007629395	142.56	173.36	28.1	147.92	178.32	32.5	80199	32.7883725304265	TRUE	FALSE	32.7883725304265
1390	146.399993896484	180.479995727539	27.3999996185303	142.8	178.8	25.3	148.64	183.28	29.4	78178	35.3922961283354	TRUE	FALSE	35.3922961283354
1391	145.440002441406	169.759994506836	30.3999996185303	143.76	167.12	28	148.24	172.48	34.2	93879	27.6175090718597	TRUE	FALSE	27.6175090718597
1392	147.520004272461	173.919998168945	28.3999996185303	144.88	171.04	25	149.6	176	30.6	76288	29.5777513768496	TRUE	FALSE	29.5777513768496
1393	147.679992675781	183.679992675781	32	144.72	180.96	29.4	151.12	186	34	79869	36.8294293370647	TRUE	FALSE	36.8294293370647
1394	148.800003051758	173.279998779297	32.2000007629395	146.08	170.72	29.1	151.36	175.12	34.7	78657	28.0986755848181	TRUE	FALSE	28.0986755848181
1395	148.800003051758	169.119995117188	29	146.8	166.4	25.7	151.04	170.88	32.2	89320	25.0402702076892	TRUE	FALSE	25.0402702076892
1396	150.080001831055	182.399993896484	27.3999996185303	147.36	180.08	25.2	153.04	184.48	29.4	75637	34.5406335482451	TRUE	FALSE	34.5406335482451
1397	151.039993286133	178.239990234375	27.6000003814697	148.24	175.28	25.1	154.08	181.04	29.9	105191	30.717337822183	TRUE	FALSE	30.717337822183
1398	152	165.440002441406	31	149.28	163.2	28.7	155.52	167.12	34.6	87815	20.0740319882163	TRUE	FALSE	20.0740319882163
1399	152.31999206543	183.519989013672	32.2000007629395	149.36	181.12	28.9	155.12	186	34.9	87380	33.7601411952179	TRUE	FALSE	33.7601411952179
1400	153.119995117188	179.839996337891	32.2000007629395	149.92	176.64	29.9	157.04	182.64	33.8	87674	30.4112405842789	TRUE	FALSE	30.4112405842789
1401	152.800003051758	168.959991455078	31	150.8	167.12	28.3	154.88	171.12	35.1	88011	22.2756868320767	TRUE	FALSE	22.2756868320767
1402	152.31999206543	185.919998168945	27.3999996185303	148.8	183.76	25.2	154.48	188.64	29.4	85943	35.8419133707577	TRUE	FALSE	35.8419133707577
1403	156	178.239990234375	30.6000003814697	152	174.8	27.3	158	180.48	32.7	106558	27.4192570164813	TRUE	FALSE	27.4192570164813
1404	155.679992675781	186.559997558594	31.8000011444092	152.56	183.36	28.6	157.84	189.68	33.8	105837	34.0014398881811	TRUE	FALSE	34.0014398881811
1405	157.599990844727	172.959991455078	31.2000007629395	154.32	170.16	28.4	160.24	175.12	33.6	102245	22.304775796157	TRUE	FALSE	22.304775796157
1406	158.239990234375	185.599990844727	29.2000007629395	154.96	181.52	26.8	160.24	188.8	31	113224	31.7653762480338	TRUE	FALSE	31.7653762480338
1407	158.879989624023	180.800003051758	29.8000011444092	156.08	178.24	27	161.92	183.68	32.9	110124	27.6244590778608	TRUE	FALSE	27.6244590778608
1408	157.759994506836	166.559997558594	31.2000007629395	156	164.24	26.7	160.24	168.96	34	98025	17.2661807082631	TRUE	FALSE	17.2661807082631
1409	160	176.800003051758	32.4000015258789	157.2	174.8	29.6	162.16	180.4	35.3	101165	23.7061010372649	TRUE	FALSE	23.7061010372649
1410	161.599990844727	185.759994506836	31.2000007629395	160	182.56	28.1	163.6	188.16	34.8	104013	29.6763416990579	TRUE	FALSE	29.6763416990579
1411	162.879989624023	168	29.6000003814697	160.4	165.68	26.9	165.84	170.24	32.3	92951	15.210256005208	TRUE	FALSE	15.210256005208
1412	163.519989013672	176.479995727539	29.3999996185303	160.8	173.28	27	166	179.6	32	105644	21.367678847327	TRUE	FALSE	21.367678847327
1413	165.279998779297	181.759994506836	30.8000011444092	162.48	177.68	28.3	167.6	184.24	33.4	104768	24.2733502649699	TRUE	FALSE	24.2733502649699
1414	166.399993896484	172.31999206543	29.8000011444092	164.56	168	27	169.6	174.4	32.1	83618	16.3156942076623	TRUE	FALSE	16.3156942076623
1415	166.720001220703	187.360000610352	29	164.24	183.6	26.4	168.72	189.76	31.9	103568	27.8087894479136	TRUE	FALSE	27.8087894479136
1416	168	176.479995727539	29.3999996185303	166	174.08	26.8	170.56	180.56	31.8	83756	18.5406371271046	TRUE	FALSE	18.5406371271046
1417	170.239990234375	184.31999206543	28.3999996185303	168.4	182	25.5	172.88	188.56	30.8	104649	23.2699488618932	TRUE	FALSE	23.2699488618932
1418	170.720001220703	172	30	168.32	168.96	27.2	172.56	176.48	32.6	106632	13.3348616872878	TRUE	FALSE	13.3348616872878
1419	170.080001831055	179.519989013672	31.8000011444092	168.16	175.2	29.5	172.56	183.12	33.8	96697	19.4791749643871	TRUE	FALSE	19.4791749643871
1420	173.279998779297	170.239990234375	28.2000007629395	171.36	168.08	26.1	176.48	174.32	30.6	97013	10.4422689635356	TRUE	FALSE	10.4422689635356
1421	174.080001831055	185.440002441406	30.3999996185303	171.44	182.72	26.9	176	188.88	33	99420	21.637123013446	TRUE	FALSE	21.637123013446
1422	174.879989624023	172.479995727539	32.2000007629395	171.52	170.88	29.5	176.64	177.84	34.4	111614	10.9681819388814	TRUE	FALSE	10.9681819388814
1423	176.31999206543	181.919998168945	29.6000003814697	174.64	180.16	26	178.56	186.16	34.4	94269	17.5356793291512	TRUE	FALSE	17.5356793291512
1424	178.239990234375	173.119995117188	29.2000007629395	176.24	169.52	26.4	181.68	175.76	31.6	104363	9.51339718917557	TRUE	FALSE	9.51339718917557
1425	179.360000610352	177.119995117188	30	176.32	173.92	27.2	182.96	180.08	32.4	123178	11.8725668010154	TRUE	FALSE	11.8725668010154
1426	180.639999389648	181.279998779297	28.8000011444092	178.8	177.68	26.7	184.72	183.12	30.9	90239	14.3709247872888	TRUE	FALSE	14.3709247872888
1427	182.399993896484	184.800003051758	29.3999996185303	179.04	182.72	27.2	185.76	187.68	31.9	95860	15.9850959397754	TRUE	FALSE	15.9850959397754
1428	184.31999206543	173.440002441406	27.3999996185303	181.92	170	25.3	186.48	175.52	30.1	71768	6.05025499845913	TRUE	FALSE	6.05025499845913
1429	182.239990234375	177.759994506836	33	180.16	175.6	29.7	185.52	180.48	35.8	103159	10.4315784267854	TRUE	FALSE	10.4315784267854
1430	186.080001831055	173.440002441406	30.2000007629395	183.6	169.12	26.1	188.88	175.28	32.3	105889	4.82889277489328	TRUE	FALSE	4.82889277489328
1431	187.199996948242	181.599990844727	29.2000007629395	184.4	178.64	26.8	190.64	185.04	31.1	100747	10.5199345007353	TRUE	FALSE	10.5199345007353
1432	189.119995117188	176.800003051758	30	185.44	173.6	27.4	191.68	180	32.3	109367	5.57536744447311	TRUE	FALSE	5.57536744447311
1433	188.959991455078	170.080001831055	32.7999992370605	186.8	166.24	28.3	193.2	172.72	36	111733	0.33670570190632	TRUE	FALSE	0.33670570190632
1434	191.519989013672	183.199996948242	31.8000011444092	188.24	181.04	29.3	195.2	185.68	35.2	110815	8.92894687321336	TRUE	FALSE	8.92894687321336
1435	192.479995727539	177.759994506836	30.8000011444092	189.52	175.12	28.2	195.92	181.2	33.3	118353	4.18983563014424	TRUE	FALSE	4.18983563014424
1436	191.839996337891	167.679992675781	32.2000007629395	188.32	163.28	29.9	194.48	170.08	34.7	114128	-3.44644180548534	FALSE	TRUE	3.44644180548534
1437	194.399993896484	183.039993286133	28	191.44	181.28	25.8	198.72	186.4	33.1	131828	7.24166114278419	TRUE	FALSE	7.24166114278419
1438	196	169.119995117188	29.8000011444092	191.76	166.48	26.5	198.08	172.24	32.2	106481	-4.78562628198019	FALSE	TRUE	4.78562628198019
1439	194.239990234375	175.039993286133	30.3999996185303	190.88	173.04	27.3	200.24	181.92	33.8	114956	1.13521204202241	TRUE	FALSE	1.13521204202241
1440	196.800003051758	166.239990234375	31	193.92	162.24	28.9	200.24	168	33.4	97172	-7.5796542030838	FALSE	TRUE	7.5796542030838
1441	196.800003051758	173.599990844727	31	193.68	169.36	29.2	199.92	175.92	35.4	116003	-1.82712328973607	FALSE	TRUE	1.82712328973607
1442	196.479995727539	180.800003051758	31	192.16	178.64	28.6	198.96	183.44	35.8	109612	4.04226650756325	TRUE	FALSE	4.04226650756325
1443	200	167.039993286133	28.8000011444092	197.04	164.56	26.2	204.4	169.12	30.8	90315	-8.82855983331751	FALSE	TRUE	8.82855983331751
1444	201.599990844727	170.399993896484	28.8000011444092	197.92	167.2	26.9	204.56	172.88	31.2	95022	-7.20520599811962	FALSE	TRUE	7.20520599811962
1445	200.800003051758	171.199996948242	32.4000015258789	197.68	167.84	29.7	204.56	173.12	35.3	107140	-6.26295467349374	FALSE	TRUE	6.26295467349374
1446	201.759994506836	179.839996337891	30	199.36	177.44	26.4	204.16	182.24	34.2	94678	0.291682678688106	TRUE	FALSE	0.291682678688106
1447	201.919998168945	183.199996948242	33.7999992370605	198.16	181.52	29.4	204.32	185.52	37.3	91193	2.42810188258558	TRUE	FALSE	2.42810188258558
1448	205.919998168945	175.360000610352	29.6000003814697	200.08	172.24	26.4	208.16	177.36	32.7	133797	-6.0457407654114	FALSE	TRUE	6.0457407654114
1449	206.239990234375	185.440002441406	28.3999996185303	202.48	181.76	25.9	209.12	187.04	32.7	95250	1.80403819878216	TRUE	FALSE	1.80403819878216
1450	207.839996337891	168.479995727539	30.8000011444092	204.48	166.8	28.1	210.88	171.52	33.2	102784	-12.6943255286967	FALSE	TRUE	12.6943255286967
1451	208.959991455078	173.919998168945	28.6000003814697	207.04	169.68	26.1	211.44	176	34.2	103711	-8.99508242332032	FALSE	TRUE	8.99508242332032
1452	211.839996337891	177.919998168945	29	208.88	175.44	25	214.24	180.56	31.8	121167	-7.67209155647533	FALSE	TRUE	7.67209155647533
1453	212	182.879989624023	30	209.2	180.08	26.3	214.56	184.96	33	107931	-3.92564129638723	FALSE	TRUE	3.92564129638723
1454	212.639999389648	169.599990844727	31	210.8	167.28	28.2	217.28	174.24	33.3	104328	-14.7915957465085	FALSE	TRUE	14.7915957465085
1455	216.15998840332	168.800003051758	28	213.68	165.84	25.6	220.32	171.2	31.2	118124	-17.443375788326	FALSE	TRUE	17.443375788326
1456	214.239990234375	175.519989013672	34.2000007629395	212.24	172.96	29.6	216.64	177.6	37.3	102079	-11.3309739885007	FALSE	TRUE	11.3309739885007
1457	216.479995727539	178.559997558594	29.3999996185303	214	175.76	26.3	218.56	180.8	32.9	105295	-10.0691838529158	FALSE	TRUE	10.0691838529158
1458	216.799987792969	183.039993286133	29.3999996185303	214.08	180.72	26.2	219.04	186.48	31.5	102540	-6.73569517177037	FALSE	TRUE	6.73569517177037
1459	217.759994506836	175.199996948242	32.7999992370605	215.2	172.72	29.1	219.36	176.64	37	60943	-13.6555871008549	FALSE	TRUE	13.6555871008549
1460	219.199996948242	171.679992675781	30.3999996185303	216.56	169.12	27.8	221.28	173.84	34.8	101864	-17.1846485524518	FALSE	TRUE	17.1846485524518
1461	220.31999206543	175.679992675781	29.3999996185303	217.84	173.76	25.7	222.56	177.44	31.9	64023	-14.6794840532469	FALSE	TRUE	14.6794840532469
1462	219.839996337891	179.839996337891	30.2000007629395	217.68	177.04	25.4	223.12	181.68	33.9	89688	-11.1707314993375	FALSE	TRUE	11.1707314993375
1463	218.239990234375	183.839996337891	32.7999992370605	216	181.28	28.3	220.64	187.6	35.7	85160	-7.20790821635771	FALSE	TRUE	7.20790821635771
1464	222.239990234375	166.559997558594	29	219.68	164.4	25.9	225.92	168.72	31.8	101115	-23.0041831296424	FALSE	TRUE	23.0041831296424
1465	221.919998168945	168.800003051758	33	220.08	166	29.6	224	170.88	37	87750	-21.2728678787492	FALSE	TRUE	21.2728678787492
1466	223.199996948242	177.919998168945	30.3999996185303	219.36	175.44	27.8	225.92	180.4	33.2	104911	-14.7587318643517	FALSE	TRUE	14.7587318643517
1467	223.039993286133	172.959991455078	31.3999996185303	221.2	171.12	28.7	226.08	175.12	34.6	81276	-18.609486352659	FALSE	TRUE	18.609486352659
1468	222.399993896484	182.399993896484	32.2000007629395	220.24	180.56	29.4	226.4	185.44	35.5	97971	-10.8220793256698	FALSE	TRUE	10.8220793256698
1469	225.279998779297	169.599990844727	28.3999996185303	222.64	167.2	25.8	227.92	171.76	32.3	106024	-22.4488461845466	FALSE	TRUE	22.4488461845466
1470	226.080001831055	174.559997558594	28.2000007629395	223.68	171.28	25.9	228	176.16	31	81938	-19.0385911383752	FALSE	TRUE	19.0385911383752
1471	225.599990844727	185.759994506836	28.3999996185303	223.2	183.12	25.2	227.52	188.24	32.7	83617	-9.93793590890018	FALSE	TRUE	9.93793590890018
1472	225.759994506836	180.959991455078	29.3999996185303	224	178.64	26.8	228.56	184.24	32	80911	-13.8601706582158	FALSE	TRUE	13.8601706582158
1473	227.360000610352	166.080001831055	31.2000007629395	224.56	164.08	28.6	230.96	168.16	34.6	110023	-26.650509532642	FALSE	TRUE	26.650509532642
1474	229.279998779297	172.800003051758	28.6000003814697	227.6	170.4	25.1	231.68	174.96	30.7	77814	-22.4086571530752	FALSE	TRUE	22.4086571530752
1475	229.279998779297	178.559997558594	31	227.44	176.72	28.5	232	180.88	35.6	80514	-17.9973744787598	FALSE	TRUE	17.9973744787598
1476	230.080001831055	166.559997558594	28	227.68	164.32	26	233.76	168.08	31.5	82043	-27.7749323404872	FALSE	TRUE	27.7749323404872
1477	230.879989624023	169.440002441406	29.6000003814697	229.52	167.6	27.6	235.2	172.96	32.7	77182	-26.0808960627068	FALSE	TRUE	26.0808960627068
1478	138.080001831055	195.360000610352	32.6000022888184	135.92	192.24	28.3	141.28	197.6	35.1	109711	51.9030579559058	TRUE	FALSE	51.9030579559058
1479	140.959991455078	191.039993286133	32.6000022888184	138.56	187.84	29.2	143.28	193.52	35.5	108438	46.7408743037706	TRUE	FALSE	46.7408743037706
1480	144.31999206543	199.360000610352	33.6000022888184	140.64	196.56	29.5	148	202.72	36.6	128310	50.9925738010213	TRUE	FALSE	50.9925738010213
1481	143.679992675781	194.879989624023	30.2000007629395	141.36	191.68	27.1	145.76	197.92	32.6	102761	48.09822250276	TRUE	FALSE	48.09822250276
1482	143.199996948242	187.199996948242	31	141.44	185.04	28.3	147.92	189.36	33.2	91182	42.437818593925	TRUE	FALSE	42.437818593925
1483	143.839996337891	200.800003051758	28.8000011444092	141.92	196.72	26	147.6	203.04	32.8	122557	52.6403115614508	TRUE	FALSE	52.6403115614508
